img url,img path,duration (day),price ($),size,color,background,like,artist rate,completed
https://d9jhi50qo719s.cloudfront.net/w9s/samples/1540_800.png,anime/img-2305.png,1,10,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/wkd/samples/13jn_800.png,anime/img-2306.png,3,10,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/omw/samples/v5m_800.jpg,anime/img-2307.jpg,1-5 d,10,bust up,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/qdr/samples/v9a_800.png,anime/img-2308.png,24 hour,10,"half body, full body, bust up",0,0,0,5,2
https://d9jhi50qo719s.cloudfront.net/550/samples/tp0_800.jpg,anime/img-2309.jpg,2-4 d,10,full body,1,1,0,5,5
https://d9jhi50qo719s.cloudfront.net/lja/samples/ri5_800.jpg,anime/img-2310.jpg,p to a week,10,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/jxj/samples/p84_800.png,anime/img-2311.png,2-3 d,10,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/cwr/samples/jr9_800.jpg,anime/img-2312.jpg,2 - 3 d,10,half body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/e8n/samples/ine_800.jpg,anime/img-2313.jpg,2-5 d,10,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/a1j/samples/gk5_800.jpg,anime/img-2314.jpg,5-7 d,10,half body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/c5f/samples/gie_800.jpeg,anime/img-2315.jpeg,Less than 1 week,10,,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/7gp/samples/a1w_800.jpg,anime/img-2316.jpg,1 day (min.) to 3 days (max.),10,"chibi, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1219/samples/1c10_800.png,anime/img-2317.png,3,10,"chibi, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/15w3/samples/1f1y_800.jpg,anime/img-2318.jpg,5,10,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/19nd/samples/1jsl_800.png,anime/img-2319.png,4,10,"half body, full body, bust up",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/12n2/samples/1p8f_800.jpg,anime/img-2320.jpg,1,10,bust up,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/iil/samples/1m5w_800.png,anime/img-2321.png,10,10,,1,0,0,5,21
https://d9jhi50qo719s.cloudfront.net/17nr/samples/1srb_800.png,anime/img-2322.png,5,10,"half body, full body, bust up",1,0,0,5,61
https://d9jhi50qo719s.cloudfront.net/1gqn/samples/1sfa_800.jpg,anime/img-2323.jpg,7,10,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/pnw/samples/1tda_800.jpg,anime/img-2324.jpg,7,10,,1,1,0,5,10
https://d9jhi50qo719s.cloudfront.net/1h77/samples/1tnx_800.jpg,anime/img-2325.jpg,3,10,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/108a/samples/16nu_800.png,anime/img-2326.png,5,10,"half body, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/wrr/samples/13u2_800.png,anime/img-2327.png,5,10,half body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/hwx/samples/n71_800.png,anime/img-2328.png,1-4 d,10,bust up,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/i3k/samples/mu9_800.jpg,anime/img-2329.jpg,2 - 4 d,10,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/hxc/samples/mqn_800.jpg,anime/img-2330.jpg,2.5 week,10,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/dia/samples/hxe_800.jpg,anime/img-2331.jpg,1 week,10,half body,0,0,0,0,0
https://artistsnclients.com/uploads/a1q/samples/fdc_800.jpg,anime/img-2332.jpg,2 d,10,,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/a4b/samples/dvr_800.jpg,anime/img-2333.jpg,3 to 7 d,10,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/8si/samples/c2f_800.jpg-large,anime/img-2334.jpg-large,2 d,10,"chibi, bust up",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/84h/samples/b53_800.jpg,anime/img-2335.jpg,1 week,10,half body,1,1,1,5,1
https://d9jhi50qo719s.cloudfront.net/84u/samples/b19_800.png,anime/img-2336.png,7 d,10,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/7p6/samples/afx_800.jpg,anime/img-2337.jpg,3-4 d,10,half body,0,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/6s2/samples/95c_800.png,anime/img-2338.png,1-2 weeks as I am a University Student.,10,"half body, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/3uo/samples/5ok_800.jpg,anime/img-2339.jpg,5 d,10,half body,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/3bg/samples/4ol_800.jpg,anime/img-2340.jpg,1 week,10,full body,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/10q8/samples/186b_800.png,anime/img-2341.png,3,10,full body,1,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/16cw/samples/1dur_800.jpg,anime/img-2342.jpg,7,10,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/18lw/samples/1hh8_800.png,anime/img-2343.png,3,10,"chibi, full body",1,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/19li/samples/1ix3_800.jpg,anime/img-2344.jpg,2,10,"chibi, bust up",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/pw9/samples/1jxy_800.jpg,anime/img-2345.jpg,4,10,bust up,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/1847/samples/1h5u_800.jpg,anime/img-2346.jpg,5,10,,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/1fsj/samples/1ss9_800.jpg,anime/img-2347.jpg,7,10,chibi,1,1,0,5,2
https://d9jhi50qo719s.cloudfront.net/1fd5/samples/1t2r_800.jpg,anime/img-2348.jpg,3,10,"half body, full body, bust up",1,1,0,5,2
https://d9jhi50qo719s.cloudfront.net/uih/samples/1t88_800.jpg,anime/img-2349.jpg,5,10,"half body, bust up",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/wik/samples/13h7_800.png,anime/img-2350.png,5,10,"chibi, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/t8h/samples/12t0_800.png,anime/img-2351.png,4-Mar,10,"chibi, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/qr4/samples/11xt_800.png,anime/img-2352.png,4,10,chibi,1,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/sgy/samples/y5l_800.jpg,anime/img-2353.jpg,4 days - 1 week,10,,1,1,0,5,2
https://d9jhi50qo719s.cloudfront.net/sji/samples/xnd_800.jpg,anime/img-2354.jpg,2 to 3 d,10,"half body, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/iud/samples/tmb_800.jpg,anime/img-2355.jpg,5 d,10,,0,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/iyv/samples/nxv_800.png,anime/img-2356.png,1 week,10,"half body, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/hxc/samples/mot_800.png,anime/img-2357.png,1-2 week,10,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/gbo/samples/kty_800.jpg,anime/img-2358.jpg,3-4 d,10,full body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/fgu/samples/jvr_800.jpg,anime/img-2359.jpg,3 d,10,"chibi, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/eiv/samples/iv5_800.jpg,anime/img-2360.jpg,1 Week,10,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/du0/samples/i7g_800.gif,anime/img-2361.gif,3-5days per 1-2 chibi,10,chibi,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/ais/samples/efc_800.png,anime/img-2362.png,1 week,10,full body,1,0,0,5,3
https://d9jhi50qo719s.cloudfront.net/9nj/samples/dbf_800.jpg,anime/img-2363.jpg,1-2 week,10,,0,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/979/samples/ckc_800.png,anime/img-2364.png,3 days or le,10,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/84g/samples/b0s_800.png,anime/img-2365.png,1 week,10,"chibi, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/6c3/samples/8i8_800.jpg,anime/img-2366.jpg,2-3 d,10,"chibi, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/4l8/samples/68n_800.png,anime/img-2367.png,1 week at max,10,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/3xn/samples/5i1_800.jpg,anime/img-2368.jpg,2-3 d,10,"chibi, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1s9/samples/2c4_800.jpg,anime/img-2369.jpg,3 days or le,10,"half body, bust up",1,1,3,5,4
https://d9jhi50qo719s.cloudfront.net/149f/samples/1be5_800.png,anime/img-2370.png,3,10,"half body, bust up",0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/16sr/samples/1eqr_800.png,anime/img-2371.png,3,10,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/sgy/samples/yio_800.png,anime/img-2372.png,1,10,bust up,1,0,1,5,2
https://d9jhi50qo719s.cloudfront.net/19ud/samples/1jqn_800.jpg,anime/img-2373.jpg,2,10,half body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1acq/samples/1k80_800.JPG,anime/img-2374.JPG,5,10,bust up,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/1bdj/samples/1lx2_800.jpg,anime/img-2375.jpg,2,10,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1c6g/samples/1n5j_800.png,anime/img-2376.png,7,10,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/1pl/samples/1o2s_800.png,anime/img-2377.png,1,10,"chibi, full body",1,0,0,5,15
https://d9jhi50qo719s.cloudfront.net/jxf/samples/1oe2_800.png,anime/img-2378.png,5,10,"chibi, full body",1,0,0,5,3
https://d9jhi50qo719s.cloudfront.net/1ejk/samples/1p4p_800.png,anime/img-2379.png,6,10,"full body, bust up",0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/1gr7/samples/1s4b_800.png,anime/img-2380.png,4,10,"chibi, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/17ra/samples/1pjq_800.png,anime/img-2381.png,3,10,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/134x/samples/1sdg_800.png,anime/img-2382.png,5,10,"chibi, full body",1,0,0,5,6
https://d9jhi50qo719s.cloudfront.net/1h6b/samples/1sp6_800.jpg,anime/img-2383.jpg,3,10,"half body, full body",0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/17ty/samples/1sxj_800.png,anime/img-2384.png,6,10,"half body, full body, bust up",1,0,0,5,90
https://d9jhi50qo719s.cloudfront.net/1fd5/samples/1tp6_800.jpg,anime/img-2385.jpg,3,10,,1,1,0,5,2
https://d9jhi50qo719s.cloudfront.net/vlp/samples/1dl5_800.jpg,anime/img-2386.jpg,4,10,"chibi, bust up",1,1,0,5,33
https://d9jhi50qo719s.cloudfront.net/hx9/samples/14e0_800.png,anime/img-2387.png,2,10,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/1s9/samples/3wl_800.jpg,anime/img-2388.jpg,1-5 d,10,,0,0,0,5,4
https://d9jhi50qo719s.cloudfront.net/19il/samples/1jv7_800.jpg,anime/img-2389.jpg,1,10,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/ilq/samples/noq_800.png,anime/img-2390.png,2,10,half body,1,0,0,5,20
https://d9jhi50qo719s.cloudfront.net/vsn/samples/13t0_800.png,anime/img-2391.png,2,10,,1,0,0,5,3
https://d9jhi50qo719s.cloudfront.net/3r5/samples/k6u_800.jpg,anime/img-2392.jpg,5,10,full body,0,0,0,5,149
https://d9jhi50qo719s.cloudfront.net/vlp/samples/1ip3_800.jpg,anime/img-2393.jpg,5,10,"chibi, bust up",1,1,0,5,33
https://d9jhi50qo719s.cloudfront.net/3r5/samples/kaw_800.jpg,anime/img-2394.jpg,1 week,10,full body,0,0,0,5,149
https://d9jhi50qo719s.cloudfront.net/3r5/samples/kbq_800.jpg,anime/img-2395.jpg,1 week,10,full body,0,0,0,5,149
https://d9jhi50qo719s.cloudfront.net/1fu8/samples/1qk3_800.jpg,anime/img-2396.jpg,2,10,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1an5/samples/1l3j_800.jpg,anime/img-2397.jpg,1,10,bust up,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/t1a/samples/y71_800.png,anime/img-2398.png,1 week,10.5,"full body, bust up",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/omw/samples/u0l_800.jpg,anime/img-2399.jpg,1 week or le,10.5,half body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/a6h/samples/e2l_800.jpg,anime/img-2400.jpg,3 days-1 week,10.8,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/kg6/samples/pwk_800.png,anime/img-2401.png,5-Feb,10.99,"chibi, full body, bust up",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/929/samples/cdr_800.png,anime/img-2402.png,1 week,10.99,"chibi, bust up",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/18c6/samples/1h24_800.jpg,anime/img-2403.jpg,12,11,"half body, full body",0,0,29,5,100
https://d9jhi50qo719s.cloudfront.net/6x6/samples/gc6_800.png,anime/img-2404.png,2 Days - 2 Week,11,,1,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/qpx/samples/xbx_800.jpg,anime/img-2405.jpg,1 week or le,11,,0,0,2,5,7
https://d9jhi50qo719s.cloudfront.net/12fe/samples/1tiq_800.jpg,anime/img-2406.jpg,1,11,"full body, bust up",1,1,0,5,83
https://d9jhi50qo719s.cloudfront.net/17u4/samples/1ti2_800.jpg,anime/img-2407.jpg,4,11,"chibi, full body",1,1,1,5,14
https://d9jhi50qo719s.cloudfront.net/1ecr/samples/1omx_800.gif,anime/img-2408.gif,6,11,full body,0,0,1,5,4
https://d9jhi50qo719s.cloudfront.net/lf7/samples/rdf_800.png,anime/img-2409.png,3 days or le,11,"chibi, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/dof/samples/i5i_800.jpg,anime/img-2410.jpg,1 week,11,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/iqc/samples/nkp_800.png,anime/img-2411.png,7,11,"half body, full body, bust up",1,0,1,5,2
https://d9jhi50qo719s.cloudfront.net/6g3/samples/bja_800.jpg,anime/img-2412.jpg,3 - 5 d,11,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/800/samples/atm_800.png,anime/img-2413.png,1 week,11,"chibi, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/y38/samples/15cl_800.png,anime/img-2414.png,7,11,chibi,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/i6m/samples/mwl_800.jpg,anime/img-2415.jpg,Max 1 week,11,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/atm/samples/etb_800.png,anime/img-2416.png,Unknown,11,half body,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/ak5/samples/ekb_800.jpg,anime/img-2417.jpg,1,11,"chibi, full body",1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/xyg/samples/1893_800.png,anime/img-2418.png,2,11,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/1aip/samples/1kmt_800.jpg,anime/img-2419.jpg,5,11,half body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/omw/samples/u0j_800.jpg,anime/img-2420.jpg,1 week or le,11,half body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/157d/samples/1cig_800.jpg,anime/img-2421.jpg,22,11,"half body, full body",0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/lci/samples/r14_800.jpg,anime/img-2422.jpg,5,11,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/62c/samples/86s_800.jpg,anime/img-2423.jpg,1/2 week,11,"half body, full body, bust up",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/cll/samples/mr5_800.PNG,anime/img-2424.PNG,3day minimum 10day maximum,11,bust up,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/68b/samples/8de_800.jpg,anime/img-2425.jpg,1 or 2 week,11,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/3wu/samples/5fg_800.png,anime/img-2426.png,3 d,11,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/15d/samples/1cn_800.jpg,anime/img-2427.jpg,7~14DAY,11,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/18gm/samples/1gv2_800.png,anime/img-2428.png,2,11,bust up,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/11sg/samples/1tt5_800.jpg,anime/img-2429.jpg,3,11,bust up,1,1,0,5,18
https://d9jhi50qo719s.cloudfront.net/hxc/samples/moq_800.jpg,anime/img-2430.jpg,2.5 week,11,half body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/v7/samples/167_800.jpg,anime/img-2431.jpg,1 week,11.11,"chibi, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/77h/samples/oul_800.jpg,anime/img-2432.jpg,5 d,11.5,full body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/7rq/samples/aui_800.png,anime/img-2433.png,4-Mar,11.5,full body,1,0,2,5,2
https://d9jhi50qo719s.cloudfront.net/u7o/samples/10pp_800.jpg,anime/img-2434.jpg,2,11.5,"half body, full body",1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/1x9/samples/2qt_800.PNG,anime/img-2435.PNG,1 week,11.75,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/aqn/samples/epw_800.png,anime/img-2436.png,3-4 days at most,11.76,bust up,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/5im/samples/7hj_800.png,anime/img-2437.png,1-2 days MAX,11.76,,0,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/21v/samples/2ov_800.png,anime/img-2438.png,1 week max,11.76,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/hi0/samples/m6k_800.jpg,anime/img-2439.jpg,4-7 d,11.76,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/20n/samples/2n4_800.jpg,anime/img-2440.jpg,1 week,11.76,bust up,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/ck9/samples/p6a_800.png,anime/img-2441.png,1 week,11.77,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/6sk/samples/9f1_800.png,anime/img-2442.png,1 week,11.77,bust up,1,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/abw/samples/e7d_800.png,anime/img-2443.png,3 d,11.77,bust up,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/abw/samples/eab_800.png,anime/img-2444.png,4-5 d,11.77,half body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/90i/samples/cbx_800.jpg,anime/img-2445.jpg,2-Jan,11.77,full body,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/bp9/samples/fwi_800.PNG,anime/img-2446.PNG,1 week or less. Some are completed in a matter of hours.,11.78,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/d50/samples/hlr_800.png,anime/img-2447.png,1-5 d,11.8,"chibi, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/kbh/samples/pp2_800.jpg,anime/img-2448.jpg,1 Weak,11.99,"chibi, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/vg3/samples/1n9g_800.jpg,anime/img-2449.jpg,3,12,,1,1,51,5,84
https://d9jhi50qo719s.cloudfront.net/faj/samples/x9b_800.jpg,anime/img-2450.jpg,5,12,bust up,1,1,125,5,303
https://d9jhi50qo719s.cloudfront.net/kn5/samples/15ua_800.png,anime/img-2451.png,4,12,bust up,1,0,24,5,193
https://d9jhi50qo719s.cloudfront.net/9v5/samples/knb_800.JPG,anime/img-2452.JPG,1-2 week,12,,1,1,1,5,3
https://d9jhi50qo719s.cloudfront.net/10t5/samples/1dkl_800.jpg,anime/img-2453.jpg,4,12,chibi,1,1,14,5,17
https://d9jhi50qo719s.cloudfront.net/o2x/samples/u7t_800.jpg,anime/img-2454.jpg,1 week,12,"chibi, bust up",1,1,8,5,127
https://d9jhi50qo719s.cloudfront.net/it4/samples/ods_800.png,anime/img-2455.png,4,12,"full body, bust up",1,0,1,5,2
https://d9jhi50qo719s.cloudfront.net/1fx4/samples/1sxi_800.jpg,anime/img-2456.jpg,14,12,bust up,1,1,2,5,2
https://d9jhi50qo719s.cloudfront.net/ud5/samples/1gay_800.jpg,anime/img-2457.jpg,7,12,,1,1,2,5,2
https://d9jhi50qo719s.cloudfront.net/77h/samples/nek_800.jpg,anime/img-2458.jpg,1 week,12,"chibi, full body",1,1,1,5,1
https://d9jhi50qo719s.cloudfront.net/em6/samples/k6s_800.jpg,anime/img-2459.jpg,5,12,,0,0,13,5,40
https://d9jhi50qo719s.cloudfront.net/112i/samples/1bri_800.png,anime/img-2460.png,4,12,bust up,1,0,29,5,95
https://d9jhi50qo719s.cloudfront.net/6kd/samples/8si_800.png,anime/img-2461.png,1 - 5 DAYS,12,chibi,1,0,7,5,8
https://d9jhi50qo719s.cloudfront.net/138c/samples/1a4o_800.jpg,anime/img-2462.jpg,2,12,,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/145q/samples/1b7x_800.jpg,anime/img-2463.jpg,5,12,half body,1,1,1,5,1
https://d9jhi50qo719s.cloudfront.net/vkf/samples/12fl_800.jpg,anime/img-2464.jpg,6,12,bust up,1,1,3,5,6
https://d9jhi50qo719s.cloudfront.net/9rj/samples/deh_800.png,anime/img-2465.png,1 week,12,bust up,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/138c/samples/1gri_800.jpg,anime/img-2466.jpg,2,12,,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/v08/samples/18o9_800.png,anime/img-2467.png,6,12,,1,0,1,5,1
https://d9jhi50qo719s.cloudfront.net/1h60/samples/1spq_800.jpg,anime/img-2468.jpg,4,12,"full body, bust up",1,1,0,5,2
https://d9jhi50qo719s.cloudfront.net/yde/samples/16hn_800.png,anime/img-2469.png,14,12,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/yqi/samples/16c3_800.jpg,anime/img-2470.jpg,5,12,half body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/njs/samples/10ss_800.jpg,anime/img-2471.jpg,5,12,chibi,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/dm1/samples/y5e_800.jpeg,anime/img-2472.jpeg,2-3 d,12,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/omw/samples/uvn_800.jpg,anime/img-2473.jpg,1-4 d,12,,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/yqi/samples/16c0_800.jpg,anime/img-2474.jpg,5,12,chibi,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/xqc/samples/150e_800.jpg,anime/img-2475.jpg,3,12,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/tls/samples/1009_800.jpg,anime/img-2476.jpg,3-Jan,12,chibi,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/hvc/samples/n43_800.jpg,anime/img-2477.jpg,3 d,12,chibi,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/bri/samples/g2q_800.jpg,anime/img-2478.jpg,1,12,,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/11ju/samples/183t_800.jpg,anime/img-2479.jpg,4,12,"half body, full body, bust up",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/10be/samples/19s3_800.png,anime/img-2480.png,5,12,half body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/s24/samples/1olo_800.jpg,anime/img-2481.jpg,2,12,"chibi, full body",1,1,0,5,2
https://d9jhi50qo719s.cloudfront.net/153k/samples/1r2u_800.jpg,anime/img-2482.jpg,3,12,bust up,1,1,0,5,4
https://d9jhi50qo719s.cloudfront.net/10ex/samples/170n_800.png,anime/img-2483.png,5,12,"full body, bust up",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/kir/samples/x1r_800.jpg,anime/img-2484.jpg,5 d,12,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/ili/samples/nrf_800.png,anime/img-2485.png,1 week,12,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/av8/samples/f4t_800.png,anime/img-2486.png,1 week or le,12,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/5xr/samples/81c_800.jpg,anime/img-2487.jpg,3days - 1 week,12,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1619/samples/1den_800.png,anime/img-2488.png,7,12,full body,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/qb1/samples/yyh_800.png,anime/img-2489.png,5,12,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/deq/samples/ida_800.png,anime/img-2490.png,3-Feb,12,full body,1,0,0,5,2
https://d9jhi50qo719s.cloudfront.net/bro/samples/g20_800.png,anime/img-2491.png,1 week per chibi,12,chibi,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/aq8/samples/ep0_800.jpg,anime/img-2492.jpg,1 week,12,chibi,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/88y/samples/ba4_800.png,anime/img-2493.png,1 to 2,12,"chibi, half body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/3r2/samples/567_800.gif,anime/img-2494.gif,1 d,12,chibi,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/fqw/samples/1hpc_800.jpg,anime/img-2495.jpg,1,12,,1,1,0,5,3
https://d9jhi50qo719s.cloudfront.net/1bgn/samples/1m22_800.jpg,anime/img-2496.jpg,6,12,"half body, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/jqh/samples/1my6_800.png,anime/img-2497.png,2,12,,0,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/19hu/samples/1jf7_800.png,anime/img-2498.png,2,12,full body,1,0,0,5,5
https://d9jhi50qo719s.cloudfront.net/2x2/samples/4cb_800.png,anime/img-2499.png,pend,12,"chibi, full body",1,0,3,5,3
https://d9jhi50qo719s.cloudfront.net/xqe/samples/17av_800.png,anime/img-2500.png,3,12,"half body, full body",1,0,1,5,6
https://d9jhi50qo719s.cloudfront.net/7nr/samples/aeq_800.jpg,anime/img-2501.jpg,1-2 d,12,"chibi, full body",0,0,4,5,24
https://d9jhi50qo719s.cloudfront.net/4yp/samples/8sx_800.png,anime/img-2502.png,3 - 4 d,12,bust up,1,0,3,5,3
https://d9jhi50qo719s.cloudfront.net/ts/samples/v9_800.png,anime/img-2503.png,1 d,12,chibi,1,0,2,5,2
https://d9jhi50qo719s.cloudfront.net/192u/samples/1kfg_800.png,anime/img-2504.png,5,12,bust up,1,0,1,5,2
https://d9jhi50qo719s.cloudfront.net/6p7/samples/9fs_800.jpg,anime/img-2505.jpg,5,12,chibi,1,1,1,5,2
https://d9jhi50qo719s.cloudfront.net/16mx/samples/1e74_800.png,anime/img-2506.png,6,12,half body,1,0,1,5,1
https://d9jhi50qo719s.cloudfront.net/c9o/samples/117c_800.png,anime/img-2507.png,2,12,"half body, bust up",1,0,11,5,19
